Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RDAR2025-1308-5","Wellington St W","Wellington St W from Windsor St to Blue Jays Way","TORONTO","43.645010","-79.390530","Local Road","1","0","City of Toronto Construction","1740170596000","1740170596000","1741003200000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Windsor St","Blue Jays Way","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.390530,43.645010],[-79.391770,43.644720]","Low","None"
"Tor-RDAR2025-1303","Shaw St","Shaw St at Fred Hamilton Playground Trl to 45 m South of Fred Hamilton Playground Trl","TORONTO","43.654120","-79.419970","Local Road","1","0","City of Toronto Construction","1740170596000","1740170596000","1741003200000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Fred Hamilton Playground Trl","Fred Hamilton Playground Trl","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.419970,43.654120],[-79.419870,43.653870],[-79.419870,43.653870],[-79.419680,43.653390],[-79.419680,43.653390],[-79.419490,43.652880],[-79.419490,43.652880],[-79.419330,43.652500]","Low","None"
"Tor-RDAR2025-1315","Front St W","Front St W 119 m West of Simcoe St to 42 m West of Simcoe St","TORONTO","43.644480","-79.386440","Minor Arterial Road","1","0","Other","1740170596000","1740170596000","1741575600000","1741597200000","Continuous","0","","","Other","Civica Infrastructure","Other","Toronto-TMC: Civica has been contracted by the city of Toronto for a Flow monitoring job for a large number of flow monitors spread throughout Toronto. We analyze the flow, depth, and velocity of the sanitary sewer on behalf of the city. We need entry access into manholes for the flow monitors to be inspected, installed, maintained, and eventually removed.","No","Simcoe St","Simcoe St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.386440,43.644480],[-79.385520,43.644670]","Low","Low"
"Tor-RDAR2025-1309-1","Ln 2 S King E Spadina","Ln 2 S King E Spadina from Spadina Ave to Ln S King W Blue Jays Way","TORONTO","43.644820","-79.394790","Unknown","1","0","City of Toronto Construction","1740170596000","1740170596000","1741003200000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Spadina Ave","Ln S King W Blue Jays Way","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.394790,43.644820],[-79.393650,43.645060],[-79.393660,43.645100],[-79.393350,43.645160],[-79.393400,43.645280]","Low","None"
"Tor-RDAR2025-1309-2","Ln S King W Blue Jays Way","Ln S King W Blue Jays Way from Ln 2 S King E Spadina to Blue Jays Way","TORONTO","43.645280","-79.393400","Unknown","1","0","City of Toronto Construction","1740170596000","1740170596000","1741003200000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Ln 2 S King E Spadina","Blue Jays Way","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.393400,43.645280],[-79.392790,43.645410],[-79.392800,43.645460],[-79.392150,43.645600]","Low","None"
"Tor-RDAR2025-1308-1","Wellington St W","Wellington St W from Clarence Sq to Blue Jays Way","TORONTO","43.644430","-79.393130","Local Road","1","0","City of Toronto Construction","1740170596000","1740170596000","1741003200000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Clarence Sq","Blue Jays Way","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.393130,43.644430],[-79.391770,43.644720],[-79.391770,43.644720],[-79.391620,43.644290],[-79.391620,43.644290],[-79.390340,43.644560],[-79.390340,43.644560],[-79.390530,43.645010],[-79.390530,43.645010],[-79.391770,43.644720]","Low","None"
"Tor-RDAR2025-1306","Elgin Ave","Elgin Ave from Bedford Rd to Avenue Rd","TORONTO","43.671250","-79.398550","Local Road","1","0","City of Toronto Construction","1740170596000","1740170596000","1741003200000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Bedford Rd","Avenue Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.398550,43.671250],[-79.395440,43.671900]","Low","None"
"Tor-RDAR2025-1167","Lawrence Ave E","Lawrence Ave E 52 m West of Marcos Blvd to Danielle Moore Crcl","SCARBOROUGH","43.752740","-79.259150","Major Arterial Road","1","0","Utility Work","1740166730000","1740166730000","1741003200000","1741636800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Ground Rod and Duct Structure Installation","No","Marcos Blvd","Danielle Moore Crcl","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.259150,43.752740],[-79.259870,43.752590]","High","None"
"Tor-RDAR2025-1287","Seaton St","Seaton St 62m North of Ln N Dundas W Seaton","TORONTO","43.659620","-79.369910","Local Road","1","0","City of Toronto Construction","1740163635000","1740163635000","1741003200000","1751410800000","Continuous","0","","","City of Toronto Construction","Sanscon Construction Ltd","City of Toronto Construction","Toronto-TMC: 24ECS-RD-102LR - 11 Street Contract 

- Local traffic only will be permitted.
- Only ONE side of the road will be closed when reconstruction sidewalks.","No","","","Ln N Dundas W Seaton","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.369910,43.659620]","Low","Low"
"Tor-RDAR2025-1125-3","Transway Cres","Transway Cres from Kennedy Rd to Lrtc Li","SCARBOROUGH","43.731220","-79.267560","Local Road","1","0","City Transit Work","1740163024000","1740163024000","1741406400000","1741428000000","Daily","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Subway Track Level Work - Scarborough Subway Extension
Shuttle Buses running","No","Kennedy Rd","Lrtc Li","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","23:00-05:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.267560,43.731220],[-79.267280,43.731280],[-79.267280,43.731280],[-79.266620,43.731440],[-79.266500,43.731460],[-79.266370,43.731470],[-79.266110,43.731480],[-79.265930,43.731480],[-79.264500,43.731410],[-79.264450,43.731420],[-79.264400,43.731430],[-79.264360,43.731450],[-79.264320,43.731490],[-79.264140,43.731820],[-79.264140,43.731850],[-79.264150,43.731880],[-79.264340,43.732290]","Low","None"
"Tor-RDAR2025-1125-1","St Clair Ave E","St Clair Ave E from Warden Ave to Kennedy Rd","SCARBOROUGH","43.712050","-79.281000","Major Arterial Road","1","0","City Transit Work","1740163024000","1740163024000","1741406400000","1741428000000","Daily","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Subway Track Level Work - Scarborough Subway Extension
Shuttle Buses running","No","Warden Ave","Kennedy Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","23:00-05:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.281000,43.712050],[-79.280160,43.712250],[-79.279780,43.712340],[-79.278960,43.712520],[-79.278760,43.712580],[-79.278760,43.712580],[-79.278660,43.712600],[-79.278660,43.712600],[-79.278380,43.712660],[-79.278380,43.712660],[-79.278280,43.712680],[-79.278280,43.712680],[-79.277590,43.712830],[-79.276560,43.713040],[-79.276560,43.713040],[-79.275590,43.713270],[-79.275590,43.713270],[-79.275180,43.713360],[-79.275180,43.713360],[-79.274690,43.713470],[-79.274690,43.713470],[-79.274410,43.713540],[-79.274410,43.713540],[-79.273940,43.713630],[-79.273770,43.713660],[-79.273770,43.713660],[-79.273280,43.713740],[-79.272980,43.713790],[-79.272980,43.713790],[-79.272220,43.713920],[-79.271630,43.714050],[-79.271120,43.714160],[-79.271120,43.714160],[-79.268940,43.714710],[-79.266740,43.715260],[-79.266740,43.715260],[-79.265720,43.715520],[-79.265720,43.715520],[-79.264720,43.715790],[-79.264720,43.715790],[-79.263690,43.716000],[-79.263690,43.716000],[-79.262670,43.716230],[-79.262670,43.716230],[-79.261330,43.716530]","Medium","None"
"Tor-RDAR2025-1125-2","Kennedy Rd","Kennedy Rd from St Clair Ave E to Transway Cres","SCARBOROUGH","43.716530","-79.261330","Major Arterial Road","1","0","City Transit Work","1740163024000","1740163024000","1741406400000","1741428000000","Daily","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Subway Track Level Work - Scarborough Subway Extension
Shuttle Buses running","No","St Clair Ave E","Transway Cres","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","23:00-05:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.261330,43.716530],[-79.261390,43.716770],[-79.261480,43.717070],[-79.261660,43.717500],[-79.261660,43.717500],[-79.263580,43.721970],[-79.263580,43.721970],[-79.264290,43.723640],[-79.264290,43.723640],[-79.264490,43.724090],[-79.264490,43.724090],[-79.264930,43.725130],[-79.264930,43.725130],[-79.264990,43.725280],[-79.264990,43.725280],[-79.265430,43.726280],[-79.265650,43.726770],[-79.265920,43.727410],[-79.265920,43.727410],[-79.266010,43.727620],[-79.266010,43.727620],[-79.266310,43.728330],[-79.267030,43.729990],[-79.267030,43.729990],[-79.267460,43.730970],[-79.267460,43.730970],[-79.267560,43.731220]","Medium","None"
"Tor-RDAR2025-1124-2","Wells Hill Ave","Wells Hill Ave at St Clair Ave W","TORONTO","43.683630","-79.415920","Local Road","1","0","City Transit Work","1740156657000","1740156657000","1741104000000","1741381200000","Daily","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work - Overhead Inspection","No","","","St Clair Ave W","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","11:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.415920,43.683630]","Low","None"
"Tor-RDAR2025-1124-3","Wells Hill Park Trl","Wells Hill Park Trl at St Clair Ave W","TORONTO","43.683630","-79.415920","Local Road","1","0","City Transit Work","1740156657000","1740156657000","1741104000000","1741381200000","Daily","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work - Overhead Inspection","No","","","St Clair Ave W","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","11:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.415920,43.683630]","Low","None"
"Tor-RDAR2025-1124-1","St Clair Ave W","St Clair Ave W at Wells Hill Ave","TORONTO","43.683630","-79.415920","Local Road","1","0","City Transit Work","1740156657000","1740156657000","1741104000000","1741381200000","Daily","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work - Overhead Inspection","No","","","Wells Hill Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","11:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.415920,43.683630]","Low","None"
"Tor-RDAR2025-1102-2","Dr. Emily Stowe Way","Dr. Emily Stowe Way at Grenville St","TORONTO","43.661220","-79.387690","Local Road","1","0","City of Toronto Construction","1740155405000","1740155405000","1746097200000","1753873200000","Continuous","0","","","City of Toronto Construction","Sanscon Construction Ltd","City of Toronto Construction","Toronto-TMC: 24ECS-RD-102LR - 11 Street Contract 

- Local traffic only will be permitted.
- Only ONE side of the road will be closed when reconstruction sidewalks.","No","","","Grenville St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.387690,43.661220]","Low","Low"
"Tor-RDAR2025-1102-1","Grenville St","Grenville St at Dr. Emily Stowe Way","TORONTO","43.661220","-79.387690","Local Road","1","0","City of Toronto Construction","1740155405000","1740155405000","1746097200000","1753873200000","Continuous","0","","","City of Toronto Construction","Sanscon Construction Ltd","City of Toronto Construction","Toronto-TMC: 24ECS-RD-102LR - 11 Street Contract 

- Local traffic only will be permitted.
- Only ONE side of the road will be closed when reconstruction sidewalks.","No","","","Dr. Emily Stowe Way","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.387690,43.661220]","Low","Low"
"Tor-RDAR2025-1103","Hagerman St","Hagerman St 48m East of Elizabeth St","TORONTO","43.654150","-79.384020","Local Road","1","0","City of Toronto Construction","1740155405000","1740155405000","1741604400000","1747047600000","Continuous","0","","","City of Toronto Construction","Sanscon Construction Ltd","City of Toronto Construction","Toronto-TMC: 24ECS-RD-102LR - 11 Street Contract 

- Local traffic only will be permitted.
- Only ONE side of the road will be closed when reconstruction sidewalks.","No","","","Elizabeth St","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.384020,43.654150]","Low","Low"
"Tor-RDAR2025-1295","Front St W","Front St W 106 m West of Simcoe St to 61 m West of Simcoe St","TORONTO","43.644510","-79.386290","Minor Arterial Road","1","0","Other","1740152950000","1740152950000","1741409700000","1741428000000","Continuous","0","","","Other","Civica Infrastructure","Other","Toronto-TMC: Civica has been contracted by the city of Toronto for a Flow monitoring job for a large number of flow monitors spread throughout Toronto. We analyze the flow, depth, and velocity of the sanitary sewer on behalf of the city. We need entry access into manholes for the flow monitors to be inspected, installed, maintained, and eventually removed.","No","Simcoe St","Simcoe St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.386290,43.644510],[-79.385740,43.644620]","Low","Low"
"Tor-RDAR2025-1293","F G Gardiner Xy E","F G Gardiner Xy E from Dufferin St to Strachan Ave","TORONTO","43.633730","-79.425370","Expressway","1","0","City of Toronto Construction","1740152344000","1740152344000","1740974400000","1741255140000","Daily","0","","","City of Toronto Construction","Grascan Construction Ltd.","City of Toronto Construction","Toronto-TMC: Gardiner Expressway Rehabilitation Project, Section 2 - Dufferin to Strachan (Contract No 22ECS-BE-01GE)

As part of this project, the Gardiner is currently operating with 2 WB lanes and 2 EB lanes open.
This RoDARS if for an additional lane closure required on Gardiner Expressway for installation of new girders during night shifts.

The following night shifts are requested: March 2, 3, 4, 5, 6, 2025
During night shifts: 2 WB lanes open, 1 EB lane open.
Each night shift will be as follows: -> 11:00PM - 4:59AM (next day)","No","Dufferin St","Strachan Ave","","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","23:00-04:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.425370,43.633730],[-79.425300,43.633750],[-79.424940,43.633840],[-79.424170,43.634060],[-79.423260,43.634320],[-79.421350,43.634860],[-79.419790,43.635290],[-79.414020,43.636880],[-79.413940,43.636910],[-79.413860,43.636930],[-79.413780,43.636950],[-79.413690,43.636980],[-79.413610,43.637000],[-79.413530,43.637020],[-79.413440,43.637050],[-79.413360,43.637070],[-79.413280,43.637090],[-79.413190,43.637110],[-79.413110,43.637130],[-79.413020,43.637150],[-79.412940,43.637170],[-79.412850,43.637180],[-79.412770,43.637200],[-79.412680,43.637220],[-79.412600,43.637230],[-79.412510,43.637250],[-79.412420,43.637260],[-79.412340,43.637280],[-79.412250,43.637290],[-79.412160,43.637300],[-79.412080,43.637310],[-79.411990,43.637330],[-79.411900,43.637340],[-79.411810,43.637350],[-79.411730,43.637360],[-79.411640,43.637370],[-79.411530,43.637380],[-79.411430,43.637380],[-79.411330,43.637390],[-79.411220,43.637400],[-79.411120,43.637400],[-79.411020,43.637410],[-79.410910,43.637410],[-79.410810,43.637410],[-79.410710,43.637420],[-79.410600,43.637420],[-79.410500,43.637420],[-79.410390,43.637420],[-79.410290,43.637420],[-79.410190,43.637420],[-79.410080,43.637420],[-79.410080,43.637420]","High","None"
"Tor-RDAR2025-1291","Mark St","Mark St 50m East of Defries St","TORONTO","43.660910","-79.356170","Local Road","1","0","Other","1740150505000","1740150505000","1741100400000","1741114800000","Continuous","0","","","Other","Civica Infrastructure","Other","Toronto-TMC: Civica has been contracted by the city of Toronto for a Flow monitoring job for a large number of flow monitors spread throughout Toronto. We analyze the flow, depth, and velocity of the sanitary sewer on behalf of the city. We need entry access into manholes for the flow monitors to be inspected, installed, maintained, and eventually removed.","No","","","Defries St","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.356170,43.660910]","Low","Low"
"Tor-RDAR2025-1079-1","Boswell Ave","Boswell Ave 241m East of Bedford Rd","TORONTO","43.672610","-79.395990","Local Road","1","0","City of Toronto Construction","1739310495000","1740139207000","1740139200000","1747047600000","Continuous","0","","","City of Toronto Construction","Sanscon Construction Ltd","City of Toronto Construction","Toronto-TMC: 24ECS-RD-102LR - 11 Street Contract 

- Local traffic only will be permitted.
- Only ONE side of the road will be closed when reconstruction sidewalks.","No","","","Bedford Rd","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.395990,43.672610]","Low","Low"
"Tor-RDAR2025-1079-2","Boswell Ave","Boswell Ave from Planning Boundary to Bedford Rd","TORONTO","43.672610","-79.395980","Local Road","1","0","City of Toronto Construction","1739310495000","1740139207000","1740139200000","1747047600000","Continuous","0","","","City of Toronto Construction","Sanscon Construction Ltd","City of Toronto Construction","Toronto-TMC: 24ECS-RD-102LR - 11 Street Contract 

- Local traffic only will be permitted.
- Only ONE side of the road will be closed when reconstruction sidewalks.","No","Planning Boundary","Bedford Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.395980,43.672610],[-79.398860,43.672010]","Low","Low"
"Tor-RDAR2025-997","Scott Rd","Scott Rd 41 m South of Dunraven Dr to Dunraven Dr","YORK","43.684200","-79.469910","Local Road","1","0","City of Toronto Construction","1740102917000","1740102917000","1739336460000","1741752000000","Continuous","0","","","City of Toronto Construction","EBC inc.","City of Toronto Construction","Toronto-TMC: City of Toronto Water Construction Project 21ECS-LU-01TT

*continuation of work*","No","Dunraven Dr","Dunraven Dr","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.469910,43.684200],[-79.470050,43.684560]","Low","Low"
"Tor-RDAR2025-999-2","Bicknell Ave","Bicknell Ave at Nashville Ave","YORK","43.683210","-79.474320","Local Road","1","0","City of Toronto Construction","1740100333000","1740100333000","1739336460000","1741752000000","Continuous","0","","","City of Toronto Construction","EBC inc.","City of Toronto Construction","Toronto-TMC: City of Toronto Water Construction Project 21ECS-LU-01TT.

*continuation of work*","No","","","Nashville Ave","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.474320,43.683210]","Low","Low"
"Tor-RDAR2025-999-1","Nashville Ave","Nashville Ave at Bicknell Ave","YORK","43.683210","-79.474320","Local Road","1","0","City of Toronto Construction","1740100333000","1740100333000","1739336460000","1741752000000","Continuous","0","","","City of Toronto Construction","EBC inc.","City of Toronto Construction","Toronto-TMC: City of Toronto Water Construction Project 21ECS-LU-01TT.

*continuation of work*","No","","","Bicknell Ave","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.474320,43.683210]","Low","Low"
"Tor-RDAR2025-1263-1","Queen St W","Queen St W at Dufferin St","TORONTO","43.642210","-79.428640","Major Arterial Road","1","0","City Transit Work","1740080054000","1740080054000","1742439600000","1742457600000","Continuous","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work - Overhead Inspection","No","","","Dufferin St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.428640,43.642210]","High","High"
"Tor-RDAR2025-1263-2","Dufferin St","Dufferin St at Queen St W","TORONTO","43.642210","-79.428640","Major Arterial Road","1","0","City Transit Work","1740080054000","1740080054000","1742439600000","1742457600000","Continuous","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work - Overhead Inspection","No","","","Queen St W","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.428640,43.642210]","High","High"
"Tor-RDAR2025-914","Roblocke Ave","Roblocke Ave 98m North of Leeds St","TORONTO","43.665180","-79.425650","Local Road","1","0","City of Toronto Construction","1740068313000","1740068313000","1739880000000","1760346000000","Continuous","0","","","City of Toronto Construction","Midome Construction Services Ltd","City of Toronto Construction","Toronto-TMC: Site Trailer Location","No","","","Leeds St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.425650,43.665180]","Low","Low"
"Tor-RDAR2025-1261-2","Dufferin St","Dufferin St at Springhurst Ave","TORONTO","43.634860","-79.425790","Local Road","1","0","City Transit Work","1740066900000","1740066900000","1742270400000","1742356800000","Continuous","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work - Overhead Monthly Inspection","No","","","Springhurst Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.425790,43.634860]","Low","Low"
"Tor-RDAR2025-1261-1","Springhurst Ave","Springhurst Ave at Dufferin St","TORONTO","43.634860","-79.425790","Local Road","1","0","City Transit Work","1740066900000","1740066900000","1742270400000","1742356800000","Continuous","0","","","City Transit Work","Toronto Transit Commission","City Transit Work","Toronto-TMC: TTC Surface Work - Overhead Monthly Inspection","No","","","Dufferin St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.425790,43.634860]","Low","Low"
"Tor-RDAR2025-1128","Dundas St W","Dundas St W from Rocco Mandalfino Lane to Ln E Grace N Dundas","TORONTO","43.649710","-79.418840","Major Arterial Road","1","0","Utility Work","1739999284000","1739999284000","1741010400000","1746043200000","Weekdays","0","","","Utility Work","Entera Utility Contractor","Utility Work","Toronto-TMC: Working in the easbound right lane working on the overhead hydro lines.","No","Rocco Mandalfino Lane","Ln E Grace N Dundas","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.418840,43.649710],[-79.418290,43.649830],[-79.418290,43.649830],[-79.417070,43.650070],[-79.417070,43.650070],[-79.415960,43.650290],[-79.415960,43.650290],[-79.414950,43.650500],[-79.414950,43.650500],[-79.413980,43.650700],[-79.413980,43.650700],[-79.413940,43.650710],[-79.413940,43.650710],[-79.413500,43.650780],[-79.413500,43.650780],[-79.413390,43.650810]","High","None"
"Tor-RDAR2025-1248","The Queensway","The Queensway from Taymall Ave to Smith Cres","ETOBICOKE","43.625320","-79.507220","Major Arterial Road","1","0","Utility Work","1739992420000","1739992420000","1741611600000","1741986000000","Daily","0","","","Utility Work","AECON UTILITIES","Utility Work","Toronto-TMC: PLACING NEW BELL CONDUIT FOR TELECOMMUNICATION SERVICES FOR THE AREA","No","Taymall Ave","Smith Cres","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.507220,43.625320],[-79.506900,43.625390],[-79.506900,43.625390],[-79.506000,43.625580]","High","None"
"Tor-RDAR2025-1246","Shorncliffe Rd","Shorncliffe Rd 51m South of Dundas St W","ETOBICOKE","43.631660","-79.544760","Minor Arterial Road","1","0","City of Toronto Construction","1739991794000","1739991794000","1741003200000","1741636800000","Daily","0","","","City of Toronto Construction","Nelli Construction","City of Toronto Construction","Toronto-TMC: Water service disconnection for 5507 Dundas St W (1 Day)","No","","","Dundas St W","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.544760,43.631660]","Low","None"
"Tor-RDAR2025-1216","Vine Ave","Vine Ave from Keele St to Ln W Keele S Vine","TORONTO","43.666580","-79.465040","Local Road","1","0","Utility Work","1739990537000","1739990537000","1741870800000","1742590800000","Daily","0","","","Utility Work","AECON UTILITIES","Utility Work","Toronto-TMC: PLACING NEW ROGERS CONDUIT FOR TELECOMMUNICATION SERVICES IN THE AREA","No","Keele St","Ln W Keele S Vine","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.465040,43.666580],[-79.465990,43.666590]","Low","None"
